,fire_id,fire_size,fire_cause,latitude,longitude,state,state_no,discovery_month,discovery_month_no,year,putout_time,Temp_pre_30,Temp_pre_15,Temp_pre_7,Wind_pre_30,Wind_pre_15,Wind_pre_7,Hum_pre_30,Hum_pre_15,Hum_pre_7,fire_size_bin,fire_size_bin_no,medium_plus
10179,48308,18.0,Utilities,37.15,-109.0673,UT,40,Jul,7,1997,0,18.04052098,19.88,19.77575758,3.186975398,3.3074285710000004,3.886060606,41.51453488,30.62857143,26.75151515,Mini,3,0
10180,48312,1.12,Debris Burning,32.16256111,-83.63357778,GA,8,Oct,10,2013,0,23.48175896,21.78427907,22.53006012,1.414983713,1.333023256,1.276152305,76.21494182,73.94642857,76.13513514,Teacup,1,0
10181,48318,166.1,Lightning,67.7742,-147.635,AK,1,Jul,7,2007,17,13.57219251,15.53684211,16.95555556,2.48,2.376842105,1.851111111,69.67759563,70.89247312,69.90909091,Medium,4,1
10182,48344,1.93,Debris Burning,31.16143056,-83.18636389,GA,8,Mar,3,2015,0,10.48030973,11.64553049,12.91168,2.9494189260000003,2.931187291,2.646474359,80.80338542,86.92928287,88.14226804,Teacup,1,0
10183,48346,2.0,Utilities,37.8999,-120.4177,CA,5,Sep,9,1993,0,28.57694444,28.40416667,28.13035714,3.86625,3.484722222,3.061309524,74.51805556,74.58333333,74.72023809999999,Teacup,1,0
10184,48354,1.0,Lightning,41.855333,-121.826333,CA,5,Jul,7,2015,0,21.29395466,19.30546318,20.44114286,2.947959184,3.002415459,3.0537142860000004,49.61224489999999,56.34782609,45.08,Teacup,1,0
10185,48355,2.0,Lightning,29.0605,-82.5768,FL,7,Jul,7,2015,0,27.01371807,26.65767442,26.4047619,1.445742668,1.488744186,1.183730159,74.27226203,75.42885974,73.34782609,Teacup,1,0
10186,48357,5.0,Arson,31.77962927,-88.69545558,MS,22,Nov,11,1999,0,14.23699789,13.45578093,13.07836735,1.726382979,1.6334693880000002,1.053278689,72.28522337,73.62114537,76.28436019,Toy,2,0
10187,48360,3.0,Accidental,47.8666,-94.9836,MN,20,Apr,4,1998,0,0.669985775,4.179487179,5.084337349,3.540398293,3.634757835,3.629518072,63.32716927,64.23076923,60.3373494,Teacup,1,0
10188,48364,1.8,Lightning,34.7584,-109.7807,AZ,4,Jun,6,2000,0,22.25637394,23.43977591,23.44047619,3.925212465,4.157983193,4.295833333,22.64730878,21.88515406,20.18452381,Teacup,1,0
10189,48365,2.0,Debris Burning,36.216617,-84.8554,TN,38,Mar,3,2014,0,4.887126674,4.991546392,8.118811881000001,3.171472709,2.890927835,3.241089109,67.35639413,68.37076271,61.08415842,Teacup,1,0
10190,48366,3.0,Debris Burning,38.37966404,-82.44382801,WV,44,Mar,3,2001,0,4.75499515,6.099802372,4.785344828,2.532322176,2.580686695,2.6080188680000003,65.8387458,64.08035714,60.06403941,Teacup,1,0
10191,48368,8.0,Debris Burning,32.48031,-105.59373,NM,28,May,5,2009,0,17.582231399999998,20.73048433,21.62202381,4.469008264,3.578062678,3.8125,19.42403315,14.70773639,13.15662651,Toy,2,0
10192,48369,8.0,Debris Burning,33.77393,-79.49846600000001,SC,36,Feb,2,2011,0,8.741470447000001,9.80890538,14.03784861,1.689476213,1.843784787,2.071115538,64.18859649,60.82133995,60.77248677,Toy,2,0
10193,48379,1.0,Arson,34.4878,-98.348,OK,32,Jun,6,2009,0,21.61712105,23.83102564,24.76129032,3.884279476,3.732564103,4.528494624,67.53820961,61.1,60.93010753,Teacup,1,0
10194,48385,5.1,Accidental,31.99569444,-82.95488889,GA,8,Feb,2,2015,0,8.129267161,7.775277777999999,8.573809524,1.6739795919999998,1.566018519,1.643253968,59.39812139,58.04545455,60.23275862,Toy,2,0
10195,48388,862.0,Utilities,48.1753,-107.8625,MT,23,Jul,7,2012,1,18.26900524,19.70617021,22.78846154,5.407263157999999,5.459743041,5.440487805,63.172852600000006,60.37310195,50.3872549,Medium,4,1
10196,48393,2.0,Debris Burning,32.3478,-95.16683333,TX,39,Jun,6,2011,0,25.61981672,28.47632242,29.66145251,4.590950745,4.352141058,3.029050279,63.78886311,57.02518892,52.39106145,Teacup,1,0
10197,48397,25.0,Utilities,36.08333333,-81.63333333,NC,24,Apr,4,2006,0,10.73355577,9.95018797,15.43838384,2.22693041,2.077443609,2.385050505,54.80109398,61.51573604,58.69078947,Mini,3,0
10198,48402,5.0,Lightning,45.42166667,-115.62166670000002,ID,10,Jul,7,1994,0,21.77078652,24.65656566,25.53409091,2.257865169,2.27979798,2.252272727,47.30898876,42.46464646,40.88636364,Toy,2,0
10199,48408,3.0,Accidental,34.779953000000006,-82.986305,SC,36,Mar,3,2013,0,7.532391304,8.602088167,11.73756098,2.529021739,2.292343387,2.283414634,58.74891304,54.73781903,52.74146341,Teacup,1,0
10200,48409,9.75,Debris Burning,33.99835,-83.88308611,GA,8,Feb,2,2014,0,7.796252927,10.41517857,10.46153846,3.103051643,3.44529148,3.178846154,53.07529412,48.34684685,40.72115385,Toy,2,0
10201,48414,7.0,Lightning,48.44805556,-116.0922222,ID,10,Aug,8,2000,7,21.94553073,23.26111111,23.30357143,2.77849162,2.663888889,2.651785714,47.35614525,45.96944444,43.82738095,Toy,2,0
10202,48416,0.8,Arson,33.8817,-85.2698,GA,8,Mar,3,1992,0,6.199033816,5.737815126,4.8125,1.442647059,1.532758621,2.359677419,70.96568627,71.18103448,67.25806452,Teacup,1,0
10203,48425,2.6,Lightning,40.6831,-115.5108,NV,29,Aug,8,2015,1,21.72005141,22.12853333,21.37318436,2.860208062,2.669189189,3.085795455,38.59817945,33.54054054,42.27272727,Teacup,1,0
10204,48426,5.0,Debris Burning,38.8,-95.17,KS,13,Mar,3,2015,0,-3.014203895,-3.597297297,-2.869953052,3.996781609,3.934920635,3.518483412,67.6801854,67.14285714,68.35545024,Toy,2,0
10205,48427,1.0,Debris Burning,37.16067,-82.97513000000001,KY,14,Apr,4,2009,0,9.428167687,12.01408451,13.43259557,3.843052285,3.429953052,3.525955734,65.52147971,60.75552969,55.38392857,Teacup,1,0
10206,48428,340.0,Debris Burning,36.5106,-96.4142,OK,32,Apr,4,2000,0,11.80048662,13.01256281,13.25414365,3.5751568380000003,3.954285714,4.656906077,68.76575342,65.33613445,69.82941176,Medium,4,1
10207,48429,10.0,Arson,47.8,-98.8837,ND,25,Mar,3,1992,0,-0.915589888,-1.743417367,-0.844047619,4.114788732,3.943539326,4.008928571,77.02170767,70.85955056,67.30357143,Mini,3,0
10208,48430,1.0,Debris Burning,36.8033,-108.16,NM,28,Jun,6,2012,6,19.5952957,21.22560647,23.54642857,4.161641992,4.506486486,3.506547619,21.80215343,15.11351351,16.67261905,Teacup,1,0
10209,48433,1.0,Debris Burning,39.25902369,-78.58658545,WV,44,May,5,1997,0,11.89096126,14.23646724,17.11538462,3.715517241,3.403703704,5.102564103,51.61884058,57.19308357,48.46153846,Teacup,1,0
10210,48437,2.0,Utilities,35.538333,-79.115,NC,24,Mar,3,2015,0,10.37734448,10.99990715,10.09126984,1.74814299,1.641689879,1.946428571,63.22156747,60.84441939,64.69517544,Teacup,1,0
10211,48443,1.0,Utilities,34.66833333,-79.475,NC,24,Mar,3,2010,0,4.542857143,5.96682243,5.189839572,3.086304604,3.185981308,3.267379679,64.76849642,64.53791469,60.72727273,Teacup,1,0
10212,48444,7.0,Debris Burning,32.61316667,-95.06825,TX,39,Apr,4,2010,0,15.89322191,19.20930233,18.35387674,2.986165274,2.920837209,1.663817097,64.42192047,63.0,59.5251046,Toy,2,0
10213,48445,7.0,Accidental,42.8516,-113.7947,ID,10,Jun,6,1999,0,16.922636100000002,19.73789174,17.62424242,4.4588825210000005,4.745014245,4.690909091,51.18722787,46.07122507,43.15757576,Toy,2,0
10214,48446,16.0,Lightning,38.56611111,-119.6486111,CA,5,Aug,8,2013,3,17.92888601,17.38725,18.07085427,2.03626943,2.14975,2.154773869,31.05958549,26.585,24.91959799,Mini,3,0
10215,48447,1.5,Utilities,34.6325,-94.65333333,OK,32,Apr,4,2012,0,19.33130557,19.52842498,17.375999999999998,1.745203556,1.422739981,1.2836,69.68160742,70.71223022,71.23755656,Teacup,1,0
10216,48456,46.3,Debris Burning,32.26093424,-81.55082684,GA,8,Feb,2,2012,0,11.90431955,13.05013928,11.1547619,2.156432884,1.980501393,1.606746032,59.81349459,59.3796034,55.59278351,Mini,3,0
10217,48458,8.0,Arson,31.28429666,-89.47076152,MS,22,May,5,1994,0,21.63826458,22.32611111,20.61369048,1.7078236130000002,1.531111111,1.5125,70.80085349,66.24444444,57.2202381,Toy,2,0
10218,48460,1.2,Debris Burning,36.005,-87.785,TN,38,Nov,11,2005,0,17.66049383,17.41463415,19.68918919,3.2080246910000003,3.223170732,3.444594595,53.42718447,49.316455700000006,49.45945946,Teacup,1,0
10219,48461,11.0,Lightning,64.7533,-156.7608,AK,1,Jul,7,2009,1,16.71296534,17.84975845,17.06648045,2.169677419,1.975425791,1.975977654,68.14116095,67.61306533,71.13636364,Mini,3,0
10220,48466,96.4,Utilities,41.47684649,-74.53337449,NY,30,Apr,4,2007,1,4.034802784,4.183503244,8.5,3.973039443,4.292122335,3.863492063,63.02192564,64.23671948,58.3253493,Medium,4,1
10221,48467,1.0,Debris Burning,34.15112,-92.4208,AR,3,Feb,2,2014,0,1.3930481280000002,0.7630931459999999,-0.328870293,4.274438503,4.396836555,3.487866109,66.00752688,79.09042553,75.25104603,Teacup,1,0
10222,48478,77.0,Debris Burning,36.62261,-83.93321,KY,14,Sep,9,2007,0,25.56577693,24.86483839,23.82020202,0.664500717,0.571807466,0.572008114,71.67548077,73.83730159,71.14049587,Medium,4,1
10223,48480,9.0,Debris Burning,34.40689529,-88.77924659,MS,22,Mar,3,1994,0,11.36169916,12.15305556,12.41190476,2.953481894,2.669444444,2.813690476,62.94109397,58.68611111,49.94642857,Toy,2,0
10224,48482,3.24,Debris Burning,32.6985,-83.8527,GA,8,Feb,2,2000,0,6.449792531,8.791447368,12.96929825,3.361145833,2.81123348,3.081497797,67.34331797,63.9193154,72.6010929,Teacup,1,0
10225,48514,20.0,Accidental,33.75845266,-88.76235183,MS,22,Feb,2,1993,0,7.955944056,7.60084507,8.480722892000001,2.577622378,2.24056338,1.885542169,62.58041958,50.51267606,51.37951807,Mini,3,0
10226,48515,2.0,Lightning,35.84833333,-106.645,NM,28,Jul,7,1996,1,21.49817232,21.85714286,23.28571429,2.269712794,1.978571429,2.075,39.92950392,38.71978022,33.64285714,Teacup,1,0
10227,48516,20.0,Accidental,36.586439,-118.084619,CA,5,Sep,9,2003,0,22.45479616,21.38705036,21.6984456,3.296043165,3.165227818,2.640932642,28.00119904,23.29016787,21.16062176,Mini,3,0
10228,48520,1.5,Accidental,33.6,-108.34,NM,28,Jun,6,1994,1,23.19309535,26.13197343,27.15501022,3.719811765,3.40752381,3.56809816,28.86070588,24.52761905,17.81799591,Teacup,1,0
10229,48521,6.0,Debris Burning,30.54083333,-82.34166667,FL,7,Feb,2,1996,0,11.78180556,11.50583333,11.60357143,3.406944444,3.449444444,3.561309524,74.25773196,73.29464286,67.30434783,Toy,2,0
10230,48523,60.0,Arson,34.82352966,-89.60769744,MS,22,Mar,3,1995,0,7.223333332999999,7.619444444,8.851785714,4.3525,4.536111111,5.007142857,63.42352941,67.66468843,69.10666667,Medium,4,1
10231,48525,15.0,Debris Burning,37.96444444,-83.48194444,KY,14,Mar,3,2006,1,2.572687225,4.360041408,7.812060302000001,2.185903084,2.149482402,2.4547738690000003,67.76123348,59.36231884,48.6281407,Mini,3,0
10232,48540,6249.0,Lightning,37.8064,-105.5058,CO,6,Jun,6,2010,178,12.94552846,15.56611765,15.71218274,5.090632319,5.087914692,3.238974359,37.79976581,34.992891,35.93846154,Large,5,1
10233,48544,6.0,Debris Burning,43.04471256,-73.31760545,NY,30,Apr,4,2007,0,3.388817006,3.6875,7.452466368,2.463770795,2.7590073530000003,2.212107623,71.87867299,71.9257885,69.07207207,Toy,2,0
10234,48546,1.57,Debris Burning,45.4399,-87.86355,WI,43,Apr,4,2009,0,2.078585462,3.081081081,3.671968191,4.288850688,4.136679537,3.906163022,52.75147348,46.65637066,45.741550700000005,Teacup,1,0
10235,48550,493.0,Lightning,42.09848,-115.97573,ID,10,Aug,8,2001,3,24.51012146,26.05676856,28.45217391,4.3548583,4.144541485,4.894782609,31.17489712,28.74660633,25.72173913,Medium,4,1
10236,48558,1.0,Arson,34.81062987,-88.24900056,MS,22,Aug,8,1995,0,28.91261538,29.67540984,28.85645161,2.801851852,2.654918033,2.988709677,69.30340557,66.48360656,63.5,Teacup,1,0
10237,48559,10.0,Arson,30.8824,-86.9722,FL,7,Mar,3,2011,0,17.67219101,16.83766478,17.71164659,3.169382022,2.2256120530000003,1.67751004,72.78977821,73.67399999999999,77.50666667,Mini,3,0
10238,48560,15.2,Accidental,33.02125,-82.82522222,GA,8,Sep,9,2012,0,25.11454183,23.90618762,23.81425486,0.4511454179999999,0.5468063870000001,0.369978402,66.11050228,64.8883792,69.60573477,Mini,3,0
10239,48563,13.0,Lightning,36.4406,-118.4164,CA,5,Aug,8,2014,84,28.28810409,28.858473,27.53769841,2.5658921930000003,2.541713222,2.590277778,41.1133829,38.09776536,44.90277778,Mini,3,0
10240,48566,1.0,Arson,31.42201246,-89.52042795,MS,22,Feb,2,1993,0,9.758041958,10.6198324,9.189285714,2.4338461540000003,2.681843575,3.151785714,59.48811189,64.88826816,60.07738095,Teacup,1,0
10241,48571,77.0,Arson,35.7867,-94.5469,OK,32,Nov,11,2012,0,8.420921052999999,6.696542553,6.295054945,2.305665349,1.709066667,2.321546961,67.12533333,65.69086022,64.47777778,Medium,4,1
10242,48573,8.0,Debris Burning,30.7175,-89.09472222,MS,22,Mar,3,2006,3,13.19494382,15.40393873,16.491,3.27713964,2.909868421,2.2295,71.38581731,70.58695652,67.67724868,Toy,2,0
10243,48574,1549.0,Arson,46.3636,-100.5881,ND,25,Mar,3,2015,1,0.22113594,2.64372093,1.973947896,5.091992551000001,5.6913488370000005,6.737274549,66.51963190000001,66.03299492,71.10153846,Large,5,1
10244,48587,6.0,Utilities,32.4606294,-89.76521763,MS,22,Aug,8,1999,0,28.4530321,28.78762376,28.52857143,1.945541023,2.118069307,2.078021978,72.31212485,66.9125,66.97252747,Toy,2,0
10245,48588,8.0,Arson,38.49965565,-81.97862078,WV,44,Oct,10,2001,0,12.56042328,13.41286031,11.59380952,1.72617284,1.866501241,1.603743316,66.78834356,65.86797753,63.99390244,Toy,2,0
10246,48589,8.0,Lightning,40.40166667,-105.37333329999998,CO,6,Aug,8,1996,3,21.58403361,21.55898876,22.08333333,3.4008403360000004,3.571910112,3.111309524,53.97331461,48.94382022,48.44642857,Toy,2,0
10247,48596,25.0,Utilities,35.319494,-119.664469,CA,5,Sep,9,1998,0,28.55412587,29.04152542,29.12259887,2.857563025,2.892090395,3.103954802,45.03225806,48.13031161,56.73863636,Mini,3,0
10248,48608,5.0,Lightning,61.17,-160.48,AK,1,Jun,6,2015,2,9.287972028,10.97245989,12.16276596,2.173706294,2.207486631,0.84893617,68.77433004,68.60646899999999,68.00540541,Toy,2,0
10249,48620,1.0,Lightning,44.27833333,-103.8633333,SD,37,May,5,1992,0,10.73770492,14.61472222,13.01428571,6.207650273,5.6166666670000005,5.868452381,57.25854993,46.06944444,56.55357143,Teacup,1,0
10250,48623,4.0,Arson,33.3001,-110.3006,AZ,4,Jun,6,1992,0,22.47856174,24.30981432,23.92810811,1.806279435,1.860493827,1.248734177,47.29186603,39.42414861,38.93037975,Teacup,1,0
10251,48631,5.0,Accidental,43.0331,-102.7306,SD,37,Jun,6,2006,0,20.59701493,21.5087108,20.85416667,4.3498134330000005,4.541114983,4.518055556,53.0490566,50.4911032,46.25694444,Toy,2,0
10252,48649,0.54,Debris Burning,32.67902357,-84.44042906,GA,8,Feb,2,2011,0,5.416666667,5.035152636,6.724206349,2.38787037,2.451526364,2.164087302,65.72598067,65.16101695,57.84631148,Teacup,1,0
10253,48650,5.3,Utilities,48.2993,-118.3439,WA,42,Aug,8,2002,1,21.75438596,19.63793103,22.51851852,0.407894737,0.463793103,0.537037037,49.25438596,47.60344828,41.59259259,Toy,2,0
10254,48651,1.4,Debris Burning,32.82991667,-84.78508333,GA,8,Oct,10,2012,0,19.045773,17.98423006,16.21230159,1.128514655,1.158455523,1.218333333,60.68265683,64.33144476,65.72850679,Teacup,1,0
10255,48657,15.0,Debris Burning,33.54515026,-88.34065293,MS,22,Mar,3,1999,0,11.15502793,9.497191011,12.97575758,2.962430168,2.871910112,2.9212121210000004,66.796875,68.95738636,65.44444444,Mini,3,0
10256,48666,35.0,Lightning,43.37,-103.6683333,SD,37,May,5,2000,0,9.733520337,9.570621469,12.57926829,3.551051893,3.930225989,2.901829268,60.22152886,60.57894737,60.45751634,Mini,3,0
10257,48676,45.0,Arson,34.5408,-94.8403,OK,32,Oct,10,2010,0,26.46062992,25.04700855,20.57142857,2.0367125980000003,1.478205128,1.441071429,70.55378062,70.26943005,74.02409639,Mini,3,0
10258,48680,2.0,Arson,57.59,-157.5014,AK,1,Jun,6,2010,1,5.103612167,7.444206009,8.185185185,5.50769962,5.319098712,5.846560847,80.61498973,77.88990826,71.19125683,Teacup,1,0
10259,48684,2.0,Debris Burning,38.2618,-82.8631,KY,14,Feb,2,2002,0,5.202932551,3.31026694,4.219323671000001,2.647709163,2.742857143,2.855072464,69.52583238,65.80327869,60.63636364,Teacup,1,0
10260,48686,2.0,Utilities,30.10361111,-94.35916667,TX,39,Aug,8,2009,0,27.94239888,28.04879406,28.42206759,1.662017666,1.8009276440000002,1.470178926,77.78568108,78.60389609999999,77.72166998,Teacup,1,0
10261,48688,1.0,Debris Burning,40.39206,-95.77605,NE,26,Sep,9,2012,0,22.51314445,23.30009302,21.03552894,3.543660009,3.624186047,4.261876248,62.81585307,62.48026316,57.01796407,Teacup,1,0
10262,48691,2.0,Debris Burning,38.17957918,-82.39508134,WV,44,Apr,4,2001,0,10.44645094,15.91695279,12.18888889,2.103964758,2.531685393,3.02952381,62.64896373,61.83990148,60.78461538,Teacup,1,0
10263,48692,6.0,Accidental,48.1386,-104.9322,MT,23,Sep,9,1994,0,19.23239437,17.39574468,14.77083333,3.008450704,2.874468085,3.154166667,41.88405797,39.95555556,42.40909091,Toy,2,0
10264,48695,0.6,Lightning,37.11,-108.363,CO,6,Jul,7,2008,0,21.29524439,22.74845361,23.32808989,3.091534392,2.980154639,2.814044944,28.99867725,32.36597938,34.47191011,Teacup,1,0
10265,48696,1.98,Debris Burning,32.6296,-82.8244,GA,8,Jul,7,1993,0,27.15625,28.44916667,28.7375,2.755833333,2.759444444,2.851785714,69.19214586,68.63888889,65.2202381,Teacup,1,0
10266,48698,16.0,Debris Burning,32.59148333,-94.27201667,TX,39,Jun,6,2012,0,23.25382831,25.13055556,24.87698413,1.8412529,2.407962963,2.207936508,67.18143852,63.88888889,64.62698413,Mini,3,0
10267,48700,0.79,Debris Burning,31.3786521,-83.37225749,GA,8,Dec,12,2011,0,13.37456268,15.05437037,17.39128065,2.9382653060000004,2.822222222,3.765940054,80.6958012,81.35517241,83.57834758,Teacup,1,0
10268,48701,15.0,Arson,31.28310694,-90.17864849,MS,22,Feb,2,1993,0,10.64129213,10.40195531,8.054216867000001,2.277106742,2.147206704,2.53253012,74.12780899,66.5027933,51.3313253,Mini,3,0
10269,48703,25.0,Arson,31.28326926,-89.1311728,MS,22,Nov,11,1994,0,17.00662906,17.20560224,16.49457831,1.806770099,2.046218487,2.01626506,76.36248237,78.44257703,75.63855422,Mini,3,0
10270,48708,4.0,Debris Burning,30.35788333,-95.35856667,TX,39,Mar,3,2013,0,13.30064795,12.48418491,10.80677966,2.9639308860000004,3.612895377,4.044067797,72.98429952,65.03846154,60.83050847,Teacup,1,0
10271,48716,2.5,Debris Burning,31.83572863,-82.36299917,GA,8,Mar,3,2011,0,13.91616939,14.29068323,13.25895197,2.165928778,2.857763975,2.712227074,72.85029354,71.30227743,70.42358079,Teacup,1,0
10272,48720,2.0,Debris Burning,37.68305556,-89.38638889,IL,11,Feb,2,2012,0,4.595751295,3.5235042739999995,7.032183908,3.1737823830000003,3.5361111110000003,4.186206897,74.82921348,70.67198178,60.281609200000005,Teacup,1,0
10273,48721,1.0,Utilities,30.35453333,-94.04606667,TX,39,May,5,2011,0,20.54096386,20.34234234,19.70436508,3.730361446,3.664478764,3.467460317,69.71389646,70.99706745,73.17045455,Teacup,1,0
10274,48724,30.5,Debris Burning,36.3622,-96.4497,OK,32,Apr,4,2015,0,14.28049126,16.58134615,17.84464286,2.748086915,2.789903846,3.292460317,58.7175248,57.90961538,50.8531746,Mini,3,0
10275,48728,5.0,Utilities,33.720646,-81.695984,SC,36,Jul,7,2015,0,27.26415094,27.80234834,27.67479675,2.683584906,2.495107632,2.419105691,63.71199245,63.38627451,63.99185336,Toy,2,0
10276,48729,3.0,Lightning,44.9873,-121.4387,OR,33,Jun,6,2004,1,19.21502732,21.47944444,22.70178571,5.324590164,5.261111111,8.02202381,53.78825137,47.18055556,51.69047619,Teacup,1,0
10277,48731,3.6,Arson,35.0425,-93.97472222,AR,3,Jul,7,2012,1,29.086,28.519692600000003,31.16309013,1.3506,1.1772334290000002,1.567811159,60.38322718,64.61853448,57.32403433,Teacup,1,0
10278,48734,4.0,Lightning,26.3464,-81.7243,FL,7,Jul,7,2015,0,26.60107991,27.54665227,27.44195122,2.828618063,2.477440347,2.667317073,76.75899673,74.49130435,73.45588235,Teacup,1,0
10279,48745,40.0,Utilities,33.48823333,-96.16375,TX,39,Sep,9,2011,0,32.52186449,32.18423645,31.72955975,2.874494706,2.622189349,2.706079665,41.17228104,40.81262327,37.6687631,Mini,3,0
10280,48747,60.0,Arson,34.88626114,-89.35974272,MS,22,Feb,2,1992,0,8.320833333,8.976111111,12.33988095,3.899305556,4.248055556000001,4.421428571,65.99252616,65.9628483,79.09923664,Medium,4,1
10281,48751,706.0,Lightning,42.9064,-114.3592,ID,10,Jul,7,2013,1,25.12291951,25.20082418,24.38452381,3.29058663,2.883791209,2.49047619,33.25718194,29.86225895,33.91616766,Medium,4,1
10282,48758,1.75,Debris Burning,31.86986261,-83.87300456,GA,8,Feb,2,2012,0,11.28344988,10.56412639,8.165668663,2.330722611,2.143680297,2.431137725,67.41420118,66.29988975,64.27341772,Teacup,1,0
10283,48762,58.0,Arson,32.10333333,-89.21166667,MS,22,Feb,2,1993,0,9.277222222,8.140277778,8.817261905,2.792222222,2.7275,2.30952381,68.20684736,56.24722222,58.73214286,Medium,4,1
10284,48773,1.5,Arson,33.3167,-110.434,AZ,4,May,5,1993,0,21.93680656,22.54492754,23.83340426,2.217896768,2.130821256,1.7685106380000002,26.94018331,30.34202899,37.91702128,Teacup,1,0
10285,48780,0.8,Lightning,48.61972222,-118.9886111,WA,42,Jul,7,2000,2,21.10599721,22.15041783,23.38323353,3.570571827,3.686629526,3.734730539,44.56564246,43.3454039,37.20359281,Teacup,1,0
10286,48783,1.0,Debris Burning,37.4423,-83.75488,KY,14,Mar,3,2007,0,0.603760072,5.469357798,4.390833333,2.402775291,2.677981651,3.489166667,66.69209809,65.45488722,58.65254237,Teacup,1,0
10287,48785,3.0,Arson,34.85832815,-88.37785394,MS,22,Jun,6,2012,0,23.64985862,25.00093985,26.13654618,2.0508250830000003,1.891815616,1.719076305,69.45706107,65.99143673,60.79352227,Teacup,1,0
10288,48786,7.2,Debris Burning,32.357,-82.74966667,GA,8,Oct,10,2014,0,21.16557836,19.01688555,17.964000000000002,1.523087687,1.695028143,1.47,71.67819706,68.25,55.30803571,Toy,2,0
10289,48788,3.0,Debris Burning,31.80468463,-88.53439832,MS,22,Feb,2,1999,0,14.26477167,13.45567452,12.9715736,3.175862069,3.0800856530000003,3.637563452,77.09356015,71.78933333,66.10169492,Teacup,1,0
10290,48793,10.0,Debris Burning,31.50336131,-89.66804562,MS,22,Jan,1,1993,0,10.7342216,10.31532033,8.922754491000001,2.283169705,2.186629526,2.816766467,75.39691445,68.38718663,55.35329341,Mini,3,0
10291,48797,1.0,Debris Burning,48.2855,-109.9333,MT,23,Feb,2,2005,0,1.824441341,0.8253481890000001,-0.507100592,4.727234637,3.996935933,2.83964497,46.75279329999999,43.94150418,49.9112426,Teacup,1,0
10292,48804,2.0,Debris Burning,46.61666527,-67.84999885,ME,18,May,5,1992,0,8.333098592,11.12718447,10.56034483,4.111971831,4.773786408,3.763793103,49.04577465,45.94174757,44.36206897,Teacup,1,0
10293,48806,1.0,Debris Burning,37.24,-96.98,KS,13,Mar,3,2015,0,6.510461192,11.3,12.0875,3.881848929,3.908409091,4.06,67.14356436,65.14795918,65.68205128,Teacup,1,0
10294,48807,1.6,Utilities,43.27436,-116.09859,ID,10,Jul,7,2014,0,25.78988476,29.24405405,29.74404762,4.898847631000001,4.602972973,4.928571429,28.99485861,23.68648649,23.69642857,Teacup,1,0
10295,48818,1.0,Arson,34.08305556,-85.41799722,GA,8,Jul,7,2012,0,25.7659188,27.95533769,28.19102564,1.652365591,1.70043956,1.900431034,65.70693512,59.4715262,62.21296296,Teacup,1,0
10296,48821,1.8,Debris Burning,33.076752,-79.800003,SC,36,Jun,6,2011,0,25.85625,26.53483992,26.23,2.519248826,2.642372881,2.6064,72.56920415,71.03541667,72.24276169,Teacup,1,0
10297,48828,1.5,Lightning,36.751111,-105.84,NM,28,May,5,2009,0,12.26498266,14.68297872,15.34920635,4.095690936,4.490425532,4.8,37.98216056,37.70106383,35.52579365,Teacup,1,0
10298,48833,0.67,Accidental,42.87546063,-73.76016716,NY,30,Jun,6,2001,0,18.9259334,22.05789474,20.75315315,3.080814577,2.817094017,2.67014218,72.04171495,74.6091954,77.04926108,Teacup,1,0
10299,48840,10.0,Debris Burning,44.31666667,-85.50972222,MI,19,Apr,4,2000,0,3.465924896,2.247222222,-0.238095238,3.588178025,3.361666667,3.24702381,66.95518207,63.77158774,64.36309524,Mini,3,0
10300,48843,2084.0,Lightning,47.23861111,-112.9488889,MT,23,Sep,9,2001,19,15.64670659,14.6375,13.82051282,5.915384615,5.129411765,6.988888889,34.75,27.94117647,29.77777778,Large,5,1
10301,48844,18.0,Arson,34.08517262,-89.90584936,MS,22,Dec,12,1995,0,9.587402799,10.09356725,10.11375,2.9661466460000003,2.7612903230000003,3.551572327,66.7388535,66.28189911,65.87341772,Mini,3,0
10302,48846,1.06,Accidental,43.09734202,-73.58236020000001,NY,30,Apr,4,2007,0,3.260301508,2.904656319,5.64516129,2.552763819,3.3037694010000003,4.083870968,70.21153846,68.27644231,70.39613527,Teacup,1,0
10303,48847,1.0,Debris Burning,39.653112,-121.591218,CA,5,Mar,3,2015,0,14.68762958,16.08160443,16.85074627,2.17187284,2.656293223,2.309253731,57.98667602,55.03606103,51.34029851,Teacup,1,0
10304,48853,2.0,Debris Burning,35.21099,-94.02097,AR,3,Mar,3,2012,0,8.634248487999999,12.02599814,13.88866799,2.015635179,2.705756732,2.7328031810000004,66.26964637,56.21421801,56.29116466,Teacup,1,0
10305,48855,40.0,Arson,36.00847,-91.70033,AR,3,Mar,3,2012,0,8.693289225,12.70435589,13.56150794,2.891201514,3.836734694,4.06361829,56.24639076,45.33209302,45.618,Mini,3,0
10306,48857,1.0,Lightning,44.66111111,-109.2897222,WY,45,Aug,8,2002,3,19.21626887,18.54698318,17.15338645,3.334307992,3.316419387,3.312948207,43.52631579,40.08803165,38.17729084,Teacup,1,0
10307,48867,1.0,Debris Burning,36.810423,-94.416468,MO,21,Feb,2,2014,0,-0.484200743,-1.690166976,0.5864811129999999,2.633689591,2.0921150280000003,2.0990059640000003,57.37381616,67.36828309,66.5058548,Teacup,1,0
