fire_id,km_class7,km_class15,km_class30,km_pca_class7,km_pca_class15,km_pca_class30,hc_class7,hc_class15,hc_class30,km_scaled_class7,km_scaled_class15,km_scaled_class30
16698,0,0,3,1,0,2,0,2,2,0,2,2
16707,0,3,0,2,1,0,0,0,0,0,0,0
16708,0,3,0,2,1,0,0,0,0,0,0,0
16716,0,0,3,2,1,2,2,0,2,2,0,2
16717,2,2,2,0,2,1,1,0,1,1,0,1
16719,0,3,0,2,0,2,0,2,0,0,2,0
16723,0,3,3,1,0,2,0,2,2,0,2,2
16724,1,2,2,0,2,1,1,1,1,1,1,1
16728,1,1,1,0,2,1,1,1,1,1,1,1
16731,1,1,1,0,2,1,1,1,1,1,1,1
16735,1,2,2,2,1,0,0,0,1,0,0,1
16751,0,3,0,2,1,0,0,0,0,0,0,0
16753,0,0,3,1,0,2,2,2,0,2,2,0
16763,2,2,2,2,1,0,0,0,0,0,0,0
16764,1,1,1,0,2,1,1,1,1,1,1,1
16767,0,3,0,2,1,0,0,0,0,0,0,0
16768,1,1,1,0,2,1,1,1,1,1,1,1
16770,0,3,0,2,1,0,0,0,0,0,0,0
16774,2,3,0,2,1,0,0,1,0,0,1,0
16775,2,0,3,2,1,2,2,0,0,2,0,0
16778,0,0,3,1,0,2,2,2,2,2,2,2
16783,2,3,0,2,1,0,0,0,0,0,0,0
16786,0,3,0,2,1,0,0,0,0,0,0,0
16808,2,2,2,2,1,0,0,0,0,0,0,0
16812,0,3,2,2,1,0,0,0,0,0,0,0
16823,1,1,1,0,2,1,1,1,1,1,1,1
16829,0,3,0,1,0,2,2,2,0,2,2,0
16834,1,1,1,0,2,1,1,1,1,1,1,1
16851,1,1,1,0,2,1,1,1,1,1,1,1
16852,0,0,3,1,0,2,2,2,2,2,2,2
16855,0,3,0,2,0,2,2,0,0,2,0,0
16856,0,3,0,1,0,0,2,0,0,2,0,0
16857,0,3,0,1,2,2,2,0,1,2,0,1
16863,2,0,3,1,0,2,2,2,2,2,2,2
16873,0,3,0,2,1,0,0,0,0,0,0,0
16878,2,0,3,1,0,2,2,2,2,2,2,2
16882,2,0,3,1,0,2,2,2,2,2,2,2
16887,0,0,3,2,0,0,2,2,0,2,2,0
16891,0,0,3,2,1,0,0,0,0,0,0,0
16899,0,0,3,2,1,0,0,0,0,0,0,0
16909,0,0,3,1,0,0,2,2,0,2,2,0
16922,1,1,2,0,2,1,2,1,1,2,1,1
16931,0,3,0,2,1,0,0,0,0,0,0,0
16934,0,0,3,1,0,2,0,2,0,0,2,0
16939,2,0,3,2,1,0,0,0,0,0,0,0
16942,2,2,2,0,2,1,2,1,1,2,1,1
16943,2,2,2,1,0,1,2,1,1,2,1,1
16944,1,1,2,0,2,1,1,1,1,1,1,1
16945,1,1,1,0,2,1,1,1,1,1,1,1
16946,0,3,0,2,1,0,0,0,0,0,0,0
16958,1,1,1,0,2,1,1,1,1,1,1,1
16960,2,0,3,1,0,2,2,2,2,2,2,2
16961,1,2,2,0,2,1,2,1,1,2,1,1
16966,1,1,2,0,2,2,2,1,2,2,1,2
16969,2,0,3,1,0,2,2,0,2,2,0,2
16978,0,0,3,2,1,0,0,0,0,0,0,0
16984,0,3,0,2,1,0,0,0,0,0,0,0
16987,0,0,3,1,0,2,0,2,2,0,2,2
16990,1,1,1,0,2,1,1,1,1,1,1,1
16991,0,3,0,2,1,0,0,0,0,0,0,0
16993,0,3,0,2,0,2,0,2,0,0,2,0
16994,2,2,3,1,0,2,2,0,0,2,0,0
16999,2,0,3,1,0,2,2,2,0,2,2,0
17000,1,1,1,0,2,1,1,1,1,1,1,1
17001,1,1,1,0,2,1,1,1,1,1,1,1
17004,0,3,0,2,1,0,0,0,1,0,0,1
17009,1,1,1,0,2,1,1,1,1,1,1,1
17012,0,0,3,1,0,2,2,2,2,2,2,2
17014,1,1,1,0,2,1,1,1,1,1,1,1
17022,0,0,3,1,0,2,0,2,0,0,2,0
17032,0,0,3,1,0,2,2,2,2,2,2,2
17033,2,2,2,0,2,1,2,1,1,2,1,1
17039,0,3,3,2,1,0,0,0,0,0,0,0
17043,1,1,1,0,2,1,1,1,1,1,1,1
17045,0,0,0,1,0,0,0,0,0,0,0,0
17052,1,1,1,0,2,1,1,1,1,1,1,1
17056,0,3,0,2,0,0,2,0,0,2,0,0
17062,2,0,3,1,0,2,2,2,2,2,2,2
17068,0,0,3,1,0,2,2,2,2,2,2,2
17070,2,2,2,0,2,0,0,1,0,0,1,0
17085,0,2,2,1,1,0,2,0,1,2,0,1
17092,0,3,0,1,0,2,2,2,2,2,2,2
17093,0,3,0,2,1,0,0,0,0,0,0,0
17098,0,0,3,2,0,0,2,0,0,2,0,0
17102,0,3,0,2,1,0,0,0,0,0,0,0
17106,0,0,3,1,0,0,0,0,0,0,0,0
17127,1,1,1,0,2,1,1,1,1,1,1,1
17134,0,0,0,2,1,0,0,0,0,0,0,0
17135,2,3,0,2,1,0,0,0,0,0,0,0
17137,0,0,3,1,0,2,2,0,2,2,0,2
17138,0,3,0,2,1,0,2,0,0,2,0,0
17140,2,0,3,1,0,2,2,2,2,2,2,2
17148,2,2,3,1,0,2,2,2,2,2,2,2
17151,2,3,0,2,1,0,0,0,0,0,0,0
17152,2,0,3,2,1,0,0,0,0,0,0,0
17159,0,3,0,2,1,0,0,0,0,0,0,0
17162,0,3,0,2,1,0,0,0,0,0,0,0
17170,0,3,0,2,1,0,0,0,0,0,0,0
17174,0,3,0,1,0,0,2,0,1,2,0,1
17176,0,3,0,2,1,0,0,0,0,0,0,0
17182,2,3,0,2,1,0,2,0,0,2,0,0
17184,1,0,3,1,0,2,2,2,2,2,2,2
17186,2,2,2,0,2,2,1,1,1,1,1,1
17188,2,2,2,1,1,1,2,0,1,2,0,1
17190,2,0,3,2,0,2,2,2,2,2,2,2
17192,2,0,3,1,0,2,2,2,2,2,2,2
17197,0,3,0,2,1,0,0,0,0,0,0,0
17198,1,1,1,0,2,1,1,1,1,1,1,1
17200,0,3,0,2,1,0,0,0,0,0,0,0
17203,0,0,3,1,0,2,2,2,2,2,2,2
17205,0,3,3,2,1,0,0,0,0,0,0,0
17209,1,1,1,0,2,1,1,1,1,1,1,1
17210,0,0,3,1,0,2,0,2,2,0,2,2
17217,0,0,0,1,0,0,2,2,0,2,2,0
17223,0,3,0,2,1,0,0,0,0,0,0,0
17229,0,0,3,1,0,2,2,2,2,2,2,2
17231,0,3,0,1,1,0,2,0,0,2,0,0
17233,2,0,3,1,0,2,2,2,2,2,2,2
17237,0,0,3,1,0,2,2,2,2,2,2,2
17238,0,0,3,1,0,2,2,2,2,2,2,2
17239,0,3,0,2,1,0,0,0,0,0,0,0
17240,0,0,0,1,1,0,2,0,0,2,0,0
17243,2,0,3,1,0,2,2,2,2,2,2,2
17244,2,3,0,2,1,0,0,0,0,0,0,0
17250,0,3,0,1,0,2,2,2,2,2,2,2
17260,0,3,0,2,1,0,0,0,0,0,0,0
17267,0,0,3,2,1,0,0,2,0,0,2,0
17275,2,2,1,0,2,1,1,1,1,1,1,1
17279,0,0,3,1,0,0,2,2,0,2,2,0
17280,0,3,3,1,0,2,2,0,0,2,0,0
17284,0,0,3,1,0,2,0,2,0,0,2,0
17303,0,3,0,2,1,0,0,0,0,0,0,0
17305,1,1,1,0,2,1,1,1,1,1,1,1
17318,2,0,3,1,0,2,0,2,2,0,2,2
17323,2,3,0,0,1,0,1,1,0,1,1,0
17327,0,0,3,1,0,2,0,2,2,0,2,2
17330,0,2,0,1,0,0,2,2,1,2,2,1
17334,0,0,3,1,0,2,0,2,0,0,2,0
17335,0,3,0,2,1,0,0,0,0,0,0,0
17338,0,0,3,1,0,0,0,2,0,0,2,0
17341,0,0,3,1,0,2,2,2,2,2,2,2
17344,0,0,3,1,0,2,2,2,2,2,2,2
17346,1,2,1,0,2,1,1,1,1,1,1,1
17350,0,0,3,1,0,2,0,2,0,0,2,0
17351,2,2,2,2,1,0,0,0,0,0,0,0
17355,0,0,3,1,0,2,2,2,2,2,2,2
17358,0,3,0,2,1,0,0,0,0,0,0,0
17364,0,3,0,2,1,0,2,0,1,2,0,1
17370,0,3,0,2,1,0,0,0,0,0,0,0
17379,1,1,1,0,2,1,1,1,1,1,1,1
17383,1,2,2,0,2,1,1,0,1,1,0,1
17385,2,2,0,2,1,0,0,1,0,0,1,0
17394,0,0,3,1,0,2,0,2,2,0,2,2
17396,0,0,3,2,1,0,0,0,0,0,0,0
17401,0,3,0,1,0,2,2,2,2,2,2,2
17402,2,2,0,0,1,0,0,1,0,0,1,0
17404,0,0,3,1,0,2,0,2,0,0,2,0
17412,0,0,3,1,0,2,2,2,2,2,2,2
17415,0,0,3,1,0,2,0,2,0,0,2,0
17420,0,2,0,2,1,0,0,0,0,0,0,0
17423,0,3,0,2,1,0,0,0,0,0,0,0
17425,1,2,2,0,2,1,1,1,1,1,1,1
17430,0,0,3,1,0,2,2,2,2,2,2,2
17433,1,1,1,0,2,1,1,1,1,1,1,1
17435,2,0,3,1,0,2,2,2,2,2,2,2
17437,2,2,2,1,2,0,2,0,1,2,0,1
17438,0,3,0,2,1,0,0,0,0,0,0,0
17464,1,1,2,0,2,1,1,1,1,1,1,1
17468,0,0,3,2,0,2,0,2,0,0,2,0
17469,1,1,1,0,2,1,2,1,1,2,1,1
17470,2,2,2,0,2,1,2,1,1,2,1,1
17473,0,3,3,2,1,0,0,0,0,0,0,0
17475,2,2,3,1,0,2,2,2,2,2,2,2
17481,1,1,1,0,2,1,1,1,1,1,1,1
17482,0,3,0,1,0,0,2,0,0,2,0,0
17485,2,0,3,2,1,0,0,0,0,0,0,0
17490,0,0,3,2,1,0,2,0,0,2,0,0
17493,2,3,0,2,1,0,0,0,0,0,0,0
17498,0,3,0,2,1,0,0,0,0,0,0,0
17507,0,0,3,1,0,2,2,0,2,2,0,2
17510,2,0,3,1,0,2,2,2,2,2,2,2
17513,2,2,0,2,2,0,0,1,0,0,1,0
17516,0,3,0,2,1,0,0,0,0,0,0,0
17518,0,0,3,2,0,2,0,0,0,0,0,0
17527,2,2,2,2,1,0,2,0,1,2,0,1
17538,0,3,0,2,1,0,0,0,0,0,0,0
17540,2,2,2,2,1,0,0,0,1,0,0,1
17541,0,0,3,1,0,2,0,2,0,0,2,0
17557,0,0,3,1,0,2,2,2,2,2,2,2
17559,0,3,3,2,1,2,2,0,2,2,0,2
17561,2,3,0,2,1,0,0,0,0,0,0,0
17563,1,1,2,0,2,1,1,1,1,1,1,1
17564,1,2,2,0,2,1,1,1,1,1,1,1
17565,0,3,0,2,1,0,0,0,0,0,0,0
17575,0,3,0,2,1,0,0,0,0,0,0,0
17587,0,0,3,1,0,2,0,2,2,0,2,2
17589,2,2,2,2,1,0,0,1,0,0,1,0
17592,0,3,0,2,1,0,0,0,0,0,0,0
17594,2,2,2,0,2,1,1,1,1,1,1,1
17601,0,2,2,0,2,1,2,1,1,2,1,1
17603,2,3,0,2,1,0,0,0,0,0,0,0
17609,0,3,0,2,1,0,0,0,0,0,0,0
17610,2,0,3,1,0,2,2,0,2,2,0,2
17615,0,3,0,2,1,0,0,0,0,0,0,0
17621,0,3,0,1,0,0,0,2,0,0,2,0
17624,2,3,0,2,1,0,0,0,0,0,0,0
17625,2,2,3,1,0,2,2,2,2,2,2,2
17629,2,2,3,1,0,2,2,0,2,2,0,2
17634,0,0,3,1,0,2,0,2,2,0,2,2
17639,0,0,3,1,0,2,2,2,2,2,2,2
17642,1,2,3,2,1,0,0,0,0,0,0,0
17643,0,3,0,2,1,0,0,0,1,0,0,1
17655,2,0,3,2,1,0,2,0,0,2,0,0
17657,0,3,0,2,1,0,0,0,0,0,0,0
17665,0,0,0,1,1,0,2,0,1,2,0,1
17678,2,2,2,1,0,2,2,2,2,2,2,2
17681,0,3,0,2,1,0,0,0,0,0,0,0
17692,1,1,1,0,2,1,1,1,1,1,1,1
17697,1,1,1,0,2,1,2,1,1,2,1,1
17701,0,3,0,1,1,0,2,0,0,2,0,0
17707,1,1,1,0,2,1,1,1,1,1,1,1
17716,0,0,3,1,0,2,2,2,2,2,2,2
17724,2,0,3,2,1,0,0,0,0,0,0,0
17728,2,0,3,1,0,2,2,2,0,2,2,0
17729,2,3,0,2,1,0,0,0,0,0,0,0
17733,2,0,3,1,0,2,2,2,2,2,2,2
17735,2,2,2,1,0,2,2,2,1,2,2,1
17737,2,2,1,2,1,1,0,1,1,0,1,1
17738,0,3,0,2,1,0,0,0,0,0,0,0
17747,0,0,3,1,0,2,2,2,2,2,2,2
17748,0,0,3,1,0,2,2,2,2,2,2,2
17751,2,2,2,0,0,1,2,1,1,2,1,1
17755,0,0,3,1,0,2,2,2,2,2,2,2
17756,0,3,0,2,1,0,0,0,0,0,0,0
17762,2,2,2,2,1,0,0,1,0,0,1,0
17775,0,3,0,2,1,0,0,0,0,0,0,0
17780,2,3,0,2,1,0,0,0,0,0,0,0
17781,0,0,3,1,0,2,0,2,0,0,2,0
17786,2,0,3,1,0,2,2,2,0,2,2,0
17792,0,3,0,2,1,0,0,0,0,0,0,0
17793,0,3,0,2,1,0,0,0,0,0,0,0
17797,2,2,0,0,2,1,1,0,1,1,0,1
17811,2,2,1,0,2,1,1,1,1,1,1,1
17813,2,2,2,2,1,0,0,0,1,0,0,1
17818,0,3,0,2,1,0,0,0,0,0,0,0
17822,0,0,3,1,0,2,2,2,2,2,2,2
17825,2,3,0,2,1,0,0,0,0,0,0,0
17826,0,0,3,2,1,0,0,0,0,0,0,0
17830,0,3,3,2,1,0,0,0,0,0,0,0
17831,1,1,1,0,2,1,1,1,1,1,1,1
17843,2,2,2,2,1,0,0,0,0,0,0,0
17854,2,0,3,1,0,2,2,2,2,2,2,2
17859,2,0,3,1,0,2,2,2,2,2,2,2
17874,0,3,0,2,1,0,0,0,0,0,0,0
17879,0,0,3,1,0,0,2,0,0,2,0,0
17881,2,0,0,1,0,2,2,2,2,2,2,2
17884,2,2,2,2,1,0,0,1,0,0,1,0
17887,2,2,2,2,2,1,0,0,1,0,0,1
17888,2,3,3,2,1,0,0,0,0,0,0,0
17899,2,0,3,1,0,2,2,2,2,2,2,2
17904,2,0,3,2,0,0,0,0,0,0,0,0
17912,0,2,2,2,1,0,0,0,0,0,0,0
17920,2,0,3,1,0,2,0,2,0,0,2,0
17925,0,3,0,2,1,0,2,0,1,2,0,1
17934,1,1,1,0,2,1,1,1,1,1,1,1
17936,0,0,3,1,0,2,2,2,2,2,2,2
17938,2,0,3,1,0,2,2,2,2,2,2,2
17941,2,3,3,2,1,0,2,0,0,2,0,0
17944,0,3,0,2,1,0,0,0,0,0,0,0
17947,2,0,3,1,0,2,2,2,2,2,2,2
17953,2,0,3,1,0,2,2,2,2,2,2,2
17957,2,2,2,0,2,1,1,1,1,1,1,1
17960,0,0,3,1,1,2,2,2,2,2,2,2
17963,2,0,3,2,1,0,0,0,0,0,0,0
17971,0,0,3,2,1,0,0,0,0,0,0,0
18012,0,3,0,2,1,0,0,0,1,0,0,1
18026,2,2,2,2,1,0,0,0,1,0,0,1
18029,2,3,0,2,1,0,0,0,0,0,0,0
18033,1,1,1,0,2,1,1,1,1,1,1,1
18034,0,3,0,0,0,0,2,0,1,2,0,1
18039,2,0,3,1,0,2,2,2,2,2,2,2
18040,0,0,3,2,1,2,0,2,0,0,2,0
18048,1,1,1,0,2,1,1,1,1,1,1,1
18049,2,2,2,2,2,1,0,0,1,0,0,1
18054,0,3,0,1,0,0,2,0,0,2,0,0
18056,0,0,3,2,1,2,0,0,0,0,0,0
18057,2,2,2,2,1,0,0,0,0,0,0,0
18066,0,0,3,1,0,2,2,0,2,2,0,2
18077,0,0,0,1,1,0,2,0,0,2,0,0
18081,2,2,0,0,1,0,1,1,0,1,1,0
18085,0,0,3,2,1,0,0,0,0,0,0,0
18088,2,2,3,0,2,0,2,0,1,2,0,1
18092,2,3,0,2,1,0,0,0,0,0,0,0
18102,1,2,1,2,1,1,0,1,1,0,1,1
18108,0,3,0,2,0,2,2,0,2,2,0,2
18109,2,2,2,2,2,1,2,1,2,2,1,2
18110,0,3,3,2,1,0,0,0,0,0,0,0
18111,2,3,0,2,1,0,0,0,0,0,0,0
18114,0,2,2,1,1,1,2,0,1,2,0,1
18116,0,0,0,1,0,2,2,0,2,2,0,2
18121,0,3,0,2,1,0,0,0,0,0,0,0
18123,0,0,3,1,0,2,0,2,2,0,2,2
18125,0,0,3,1,0,2,0,2,2,0,2,2
18126,2,2,3,1,0,2,2,2,2,2,2,2
18131,0,3,3,1,0,2,0,2,0,0,2,0
18136,0,3,0,2,1,0,0,0,1,0,0,1
18137,0,0,3,1,0,0,0,2,0,0,2,0
18142,0,3,0,2,1,0,0,0,0,0,0,0
18144,0,0,3,1,0,2,2,2,2,2,2,2
18163,0,3,3,1,0,2,2,2,2,2,2,2
18164,1,1,1,0,2,1,1,1,1,1,1,1
18165,0,3,3,1,0,2,2,2,2,2,2,2
18182,0,3,0,2,1,0,0,0,0,0,0,0
18188,0,3,0,2,1,0,0,0,0,0,0,0
18189,2,2,2,2,1,0,0,1,1,0,1,1
18192,2,0,3,2,0,2,2,2,0,2,2,0
18200,0,0,3,2,0,0,0,0,0,0,0,0
18224,2,0,3,1,0,2,2,2,2,2,2,2
18226,0,0,3,1,0,2,2,2,2,2,2,2
18229,2,0,3,2,1,2,0,0,0,0,0,0
18233,1,1,1,0,2,1,1,1,1,1,1,1
18247,1,1,2,0,2,1,1,1,1,1,1,1
18250,2,1,1,0,2,1,2,1,1,2,1,1
18251,2,0,3,2,0,0,2,0,0,2,0,0
18255,2,0,3,1,0,2,2,2,2,2,2,2
18265,0,0,3,2,1,2,0,0,0,0,0,0
18268,0,0,3,2,0,2,0,2,2,0,2,2
18269,2,2,2,2,1,0,0,0,0,0,0,0
18271,1,1,1,0,2,1,1,1,1,1,1,1
18276,2,2,2,0,1,0,1,0,1,1,0,1
18289,0,3,0,2,1,0,0,0,0,0,0,0
18290,2,2,0,2,1,0,0,0,0,0,0,0
18295,1,1,1,0,2,1,1,1,1,1,1,1
18299,0,0,3,2,0,0,0,2,0,0,2,0
18332,2,0,3,1,0,2,0,2,2,0,2,2
18335,2,2,0,2,1,0,0,0,0,0,0,0
18336,2,0,3,1,0,2,2,0,0,2,0,0
18344,2,2,2,0,1,0,1,0,0,1,0,0
18345,2,0,3,1,0,2,2,2,2,2,2,2
18353,2,0,3,0,1,2,2,0,0,2,0,0
18361,1,2,2,1,0,2,2,2,2,2,2,2
18362,2,0,3,1,0,2,2,2,2,2,2,2
18370,2,0,3,2,1,0,0,0,0,0,0,0
18374,2,0,3,2,0,2,0,2,0,0,2,0
18381,1,2,2,0,2,0,1,0,1,1,0,1
18382,0,0,3,2,1,0,0,0,0,0,0,0
18383,2,3,0,2,1,0,0,0,0,0,0,0
18388,2,3,0,2,1,0,0,0,0,0,0,0
18396,0,3,0,2,1,0,0,0,0,0,0,0
18403,2,2,2,2,1,0,2,0,1,2,0,1
18408,2,0,3,2,1,0,0,0,0,0,0,0
18412,0,2,2,2,1,0,0,0,0,0,0,0
18413,0,3,0,2,1,0,0,0,0,0,0,0
18425,2,0,3,1,0,2,2,2,2,2,2,2
18428,0,3,0,1,0,2,2,0,0,2,0,0
18436,2,0,3,1,0,2,2,2,2,2,2,2
18445,0,3,0,2,1,0,0,0,0,0,0,0
18453,0,3,0,2,1,0,0,0,0,0,0,0
18459,0,0,3,1,0,2,2,2,2,2,2,2
18466,0,3,0,2,1,0,0,0,0,0,0,0
18474,0,3,0,2,1,0,0,0,0,0,0,0
18476,0,0,3,2,0,2,0,2,0,0,2,0
18480,2,0,3,2,1,0,0,0,0,0,0,0
18490,2,0,3,1,0,2,2,2,2,2,2,2
18491,0,3,0,2,1,0,0,0,0,0,0,0
18492,0,0,3,1,0,2,2,0,2,2,0,2
18495,1,1,1,0,2,1,1,1,1,1,1,1
18496,1,1,1,0,2,1,1,1,1,1,1,1
18498,1,1,1,0,2,1,1,1,1,1,1,1
18512,2,2,2,2,1,0,0,1,0,0,1,0
18519,0,0,3,1,0,2,0,2,2,0,2,2
18524,2,0,3,1,0,2,2,2,2,2,2,2
18528,0,3,0,2,1,0,0,0,0,0,0,0
18529,0,0,3,1,0,2,2,2,2,2,2,2
18531,1,1,1,0,2,1,1,1,1,1,1,1
18533,0,3,3,2,1,0,0,0,0,0,0,0
18534,1,2,2,2,1,1,1,0,1,1,0,1
18539,0,3,0,2,1,0,0,0,0,0,0,0
18545,2,2,3,1,0,2,2,2,2,2,2,2
18548,0,3,0,2,1,0,0,0,0,0,0,0
18549,1,1,1,0,2,1,1,1,1,1,1,1
18551,2,2,2,0,1,1,1,1,1,1,1,1
18554,0,0,3,2,0,2,2,2,2,2,2,2
18567,1,1,1,0,2,1,1,1,1,1,1,1
18569,0,0,3,2,1,0,0,0,0,0,0,0
18570,2,0,3,1,0,2,2,2,2,2,2,2
18591,0,0,3,1,0,2,0,2,0,0,2,0
18598,2,2,2,0,1,1,2,0,1,2,0,1
18607,2,2,2,0,2,1,2,1,1,2,1,1
18610,0,0,3,1,0,2,2,2,0,2,2,0
18616,0,3,0,0,2,1,2,1,1,2,1,1
18623,2,0,3,2,1,0,0,0,0,0,0,0
18628,0,3,0,2,1,0,0,0,0,0,0,0
18629,0,0,3,2,1,0,0,0,0,0,0,0
18633,0,0,3,1,0,2,2,2,2,2,2,2
18637,1,1,1,0,2,1,1,1,1,1,1,1
18638,2,0,3,1,0,2,2,2,2,2,2,2
18640,2,2,2,0,2,1,2,1,1,2,1,1
18641,0,3,0,2,1,0,0,0,1,0,0,1
18642,0,3,0,2,1,0,0,0,0,0,0,0
18644,1,1,1,0,2,1,1,1,1,1,1,1
18645,2,0,3,1,0,2,2,2,2,2,2,2
18650,2,3,0,2,1,0,0,0,0,0,0,0
18651,2,0,3,1,0,2,2,2,2,2,2,2
18655,1,1,2,0,2,1,2,1,1,2,1,1
18665,1,1,1,0,2,1,1,1,1,1,1,1
18666,0,0,3,1,0,2,2,2,2,2,2,2
18671,0,2,2,1,1,0,0,0,1,0,0,1
18674,0,3,0,2,1,2,0,0,0,0,0,0
18676,2,3,0,2,1,0,0,0,1,0,0,1
18684,0,0,0,2,1,0,0,0,0,0,0,0
18690,1,1,1,0,2,1,0,1,1,0,1,1
18694,0,0,3,2,0,2,0,2,2,0,2,2
18695,2,2,2,2,1,0,0,0,0,0,0,0
18697,0,0,3,2,0,2,2,2,2,2,2,2
18700,2,2,2,1,2,1,2,1,1,2,1,1
18701,0,0,3,1,0,2,2,2,0,2,2,0
18703,0,3,0,1,0,2,2,2,0,2,2,0
18706,0,3,0,2,1,0,0,0,0,0,0,0
18715,2,3,0,2,1,0,0,0,0,0,0,0
18718,0,3,0,2,1,0,0,0,0,0,0,0
18728,2,0,3,1,0,2,2,2,2,2,2,2
18735,0,0,3,2,1,0,0,0,0,0,0,0
18739,2,0,3,1,0,2,2,2,2,2,2,2
18740,0,3,0,2,1,0,0,0,0,0,0,0
18741,2,0,3,1,1,0,2,0,0,2,0,0
18745,2,2,2,2,1,0,0,1,0,0,1,0
18751,0,3,0,1,0,0,0,2,0,0,2,0
18754,0,3,0,2,1,0,0,0,0,0,0,0
18757,0,3,3,2,1,0,0,0,0,0,0,0
18760,2,2,2,1,1,0,2,0,0,2,0,0
18761,2,2,2,1,2,1,2,2,2,2,2,2
18769,0,3,0,2,1,0,0,0,0,0,0,0
18772,0,0,3,1,0,2,2,2,2,2,2,2
18774,0,3,0,2,1,0,0,0,0,0,0,0
18776,0,0,3,1,0,2,2,2,0,2,2,0
18777,2,0,2,1,0,2,0,0,0,0,0,0
18780,0,0,3,1,0,2,2,2,2,2,2,2
18788,1,1,1,0,2,1,1,1,1,1,1,1
18789,1,1,1,0,2,1,1,1,1,1,1,1
18791,0,3,0,2,1,0,0,0,0,0,0,0
18800,1,1,1,0,2,1,1,1,1,1,1,1
18801,2,0,3,0,0,2,2,2,2,2,2,2
18803,2,2,2,1,0,2,2,2,2,2,2,2
18812,0,3,0,0,1,0,2,0,1,2,0,1
18823,0,3,3,1,0,0,0,2,0,0,2,0
18824,0,3,0,2,1,0,0,0,0,0,0,0
18828,0,0,3,2,1,0,0,0,0,0,0,0
18831,0,0,0,2,1,0,0,0,0,0,0,0
18836,0,0,3,2,1,0,0,0,0,0,0,0
18839,1,2,2,0,2,1,1,1,1,1,1,1
18853,0,3,0,2,1,0,0,0,0,0,0,0
18861,1,2,2,0,2,1,1,1,0,1,1,0
18862,2,2,2,2,1,0,0,0,0,0,0,0
18864,1,1,2,0,2,1,1,1,1,1,1,1
18868,2,0,3,1,0,2,2,2,2,2,2,2
18874,0,3,0,2,1,0,0,0,0,0,0,0
18875,2,2,2,2,1,0,0,0,0,0,0,0
18877,2,2,3,1,0,2,2,0,0,2,0,0
18880,1,1,1,0,2,1,1,1,1,1,1,1
18883,2,3,3,2,1,0,0,0,0,0,0,0
18888,0,3,0,2,1,0,0,0,0,0,0,0
18897,0,0,3,1,0,2,2,2,2,2,2,2
18899,2,2,2,2,1,0,0,0,0,0,0,0
18905,2,2,2,2,1,0,0,1,0,0,1,0
18907,2,0,3,1,0,2,2,2,2,2,2,2
18908,2,2,2,1,0,2,2,2,2,2,2,2
18913,2,0,3,1,0,2,0,2,2,0,2,2
18914,1,1,1,0,2,1,2,1,1,2,1,1
18915,0,0,3,1,0,2,2,2,2,2,2,2
18920,0,0,3,1,0,2,2,2,2,2,2,2
18926,0,0,3,2,1,0,0,0,0,0,0,0
18928,0,0,3,2,1,0,2,0,0,2,0,0
18931,2,0,3,1,0,2,2,2,0,2,2,0
18932,0,3,0,1,0,2,2,0,0,2,0,0
18938,0,0,3,1,0,2,2,2,2,2,2,2
18945,1,2,2,0,2,1,1,1,1,1,1,1
18950,2,2,2,2,1,0,0,0,0,0,0,0
18957,0,3,0,2,1,0,0,0,0,0,0,0
18961,1,1,1,0,2,1,1,1,1,1,1,1
18964,1,1,1,0,2,1,1,1,1,1,1,1
18966,0,3,0,2,1,0,0,0,0,0,0,0
18967,0,0,3,1,0,2,0,2,0,0,2,0
18980,0,3,0,1,1,0,2,0,0,2,0,0
18983,0,0,3,1,0,2,2,2,0,2,2,0
18986,0,3,0,2,1,0,0,0,0,0,0,0
18989,0,3,0,1,0,2,2,2,2,2,2,2
18994,2,2,2,1,0,2,2,1,2,2,1,2
18999,0,0,3,2,1,0,0,0,0,0,0,0
19002,0,3,0,2,1,0,0,0,0,0,0,0
19003,0,0,3,2,1,0,0,0,0,0,0,0
19015,0,3,0,2,1,0,0,0,0,0,0,0
19024,2,3,3,1,1,0,2,0,0,2,0,0
19028,1,3,0,0,1,0,1,0,0,1,0,0
19033,1,1,1,0,2,1,1,1,1,1,1,1
19038,0,3,0,2,1,0,0,0,0,0,0,0
19052,2,2,2,2,1,0,0,0,0,0,0,0
19054,2,0,3,1,0,2,2,0,0,2,0,0
19064,0,0,3,2,0,2,0,2,0,0,2,0
19069,1,1,1,0,2,1,1,1,1,1,1,1
19073,0,0,3,2,1,0,0,0,0,0,0,0
19082,2,2,3,1,0,2,2,2,2,2,2,2
19084,0,0,3,1,0,2,0,2,2,0,2,2
19089,0,3,0,2,1,0,0,0,1,0,0,1
19091,1,2,2,0,2,2,2,1,2,2,1,2
19095,2,0,3,1,0,2,2,2,2,2,2,2
19099,0,3,0,2,1,0,0,0,0,0,0,0
19100,0,3,0,2,1,0,0,0,0,0,0,0
19103,0,0,3,2,1,0,0,0,0,0,0,0
19107,2,0,3,1,0,2,2,2,2,2,2,2
19111,1,1,1,0,2,1,2,1,2,2,1,2
19116,0,3,0,2,1,0,0,0,0,0,0,0
19121,0,3,0,1,1,0,2,0,0,2,0,0
19124,1,1,2,0,2,1,2,1,1,2,1,1
19144,2,2,2,0,2,1,1,0,1,1,0,1
