state,discovery_month,fire_cause,Temp_pre_7,Wind_pre_7,Hum_pre_7,putout_time,fire_size_bin,fire_size_bin_no
MS,Feb,Arson,6.536526946,2.499401198,69.10778443,0,Mini,3
MT,Aug,Lightning,17.53403141,2.265445026,43.04712042,0,Teacup,1
CA,May,Debris Burning,19.68947368,2.424117647,49.51764706,0,Teacup,1
NY,Feb,Arson,1.275449102,2.3982035930000003,66.30573248,0,Teacup,1
OK,Feb,Arson,3.993288591,2.144742729,48.81904762,0,Teacup,1
GA,May,Debris Burning,22.77678571,3.613690476,75.2962963,0,Toy,2
ND,Jun,Accidental,20.75,6.067857143,61.57142857,0,Teacup,1
MS,Feb,Debris Burning,11.17131474,1.959561753,76.23300971,0,Mini,3
MS,Mar,Arson,6.685436892999999,4.597087379,62.0,0,Mini,3
AR,Apr,Debris Burning,14.48108108,5.393820225,66.79069767,0,Toy,2
MT,Aug,Accidental,26.72222222,1.6944444440000002,47.71428571,0,Teacup,1
NM,Jul,Lightning,24.38461538,2.346153846,34.23076923,1,Teacup,1
CA,Apr,Lightning,18.50416667,3.4934523810000004,28.7202381,0,Mini,3
MS,Apr,Debris Burning,16.86956522,5.35326087,63.06010929,0,Teacup,1
UT,Jul,Lightning,25.64390244,2.558536585,31.95121951,4,Toy,2
GA,Mar,Accidental,18.45454545,2.192461197,69.5304878,0,Teacup,1
AZ,Jun,Utilities,30.23185484,2.943346774,30.97177419,0,Mini,3
AZ,Jul,Lightning,23.97333333,2.902666667,40.24,3,Teacup,1
GA,Nov,Accidental,12.33669355,3.606048387,61.32409382,0,Teacup,1
NM,Jul,Accidental,26.05700935,4.510280374,33.07476636,0,Teacup,1
OK,Sep,Arson,24.21428571,1.594589178,68.04208417,0,Teacup,1
TN,Jul,Lightning,26.84464286,1.466666667,65.79878049,5,Teacup,1
NY,Apr,Debris Burning,7.42107438,2.944214876,64.40265487,0,Toy,2
NV,Jul,Lightning,30.33333333,3.763888889,21.77777778,0,Medium,4
FL,May,Lightning,26.92717391,4.199456522,70.57377049,0,Teacup,1
MS,Feb,Arson,14.75220126,3.653797468,73.19594595,0,Mini,3
MS,Mar,Arson,15.436,3.950501002,64.90593047,0,Teacup,1
WI,Jul,Arson,28.77534791,2.871570577,52.6361829,0,Toy,2
WV,Feb,Arson,1.428436019,1.635545024,65.89952153,0,Teacup,1
AR,Nov,Debris Burning,9.562753036,0.63306288,66.73521851,0,Mini,3
CA,Jul,Lightning,28.02470588,3.370588235,38.78823529,2,Medium,4
CA,Sep,Lightning,11.62424242,2.603278689,87.15662651,0,Toy,2
AR,Mar,Debris Burning,16.31937173,3.665445026,62.38709677,0,Teacup,1
NE,Jun,Lightning,22.64333996,4.168190855,69.13121272,0,Toy,2
TX,Aug,Accidental,28.15351351,1.726486486,74.03296703,0,Toy,2
SC,Feb,Debris Burning,5.765407555,1.5872763419999998,66.57948718,0,Teacup,1
KY,Nov,Debris Burning,11.12896825,1.828174603,75.01464435,1,Mini,3
GA,Nov,Debris Burning,14.6007984,1.849101796,72.42417062,0,Teacup,1
AZ,Sep,Lightning,29.33229167,3.1578125,41.05789474,0,Teacup,1
GA,Feb,Arson,15.0953668,2.696525097,76.47747748,0,Teacup,1
AZ,May,Arson,20.02777778,6.808333332999999,18.27777778,1,Teacup,1
GA,Feb,Debris Burning,7.253465347000001,2.3245,61.98461538,0,Teacup,1
GA,Apr,Arson,10.36419753,2.70617284,53.81481481,0,Teacup,1
MS,Jun,Lightning,23.0969697,2.744939271,74.78498986,0,Toy,2
TX,May,Debris Burning,20.24568528,4.478680203,57.10659898,0,Mini,3
MN,Apr,Accidental,10.24539877,3.012269939,38.1595092,0,Teacup,1
MS,Sep,Debris Burning,20.282738100000003,2.676190476,69.30952381,0,Toy,2
AZ,Jul,Lightning,33.82926829,4.516463415,20.82926829,5,Teacup,1
FL,May,Lightning,24.50161812,3.101941748,75.16181230000001,0,Mini,3
MS,May,Accidental,17.93054187,3.801477833,78.74111675,0,Mini,3
GA,May,Debris Burning,27.978125,3.4984375,43.171875,0,Mini,3
GA,Feb,Debris Burning,4.4254473160000005,2.821272366,48.11044177,0,Teacup,1
MO,Apr,Debris Burning,9.475630252,5.985294118,67.81092437,0,Medium,4
MI,May,Accidental,17.15141243,2.536158192,50.2259887,0,Teacup,1
MS,Oct,Arson,17.31636364,2.633939394,63.20512821,0,Teacup,1
MS,Oct,Arson,16.89345238,1.136309524,67.55357143,0,Mini,3
MN,Nov,Accidental,4.10139165,2.453081511,66.09302326,0,Teacup,1
TX,Mar,Utilities,16.23412698,4.223214286,56.92355372,0,Toy,2
AK,Jun,Lightning,14.20608856,1.780442804,60.36346863,48,Large,5
CO,Jun,Lightning,19.52380952,3.208163265,31.73469388,1,Teacup,1
SC,Nov,Debris Burning,11.72916667,1.767539267,66.8902439,0,Teacup,1
SC,Jul,Lightning,26.01197605,2.7,73.88679245,1,Toy,2
AK,Jun,Lightning,19.98139535,2.252325581,52.61176471,48,Large,5
NV,Sep,Lightning,16.5694114,7.025714426,80.77865821,1,Toy,2
OK,Feb,Arson,6.311740891,2.726923077,63.26666667,1,Mini,3
KY,Nov,Debris Burning,8.855421687,1.258433735,56.41566265,0,Mini,3
NY,May,Arson,15.01298701,3.950649351,52.41558442,0,Teacup,1
AR,Sep,Lightning,22.31864407,1.175141243,62.94350282,0,Toy,2
MS,Sep,Debris Burning,17.94409091,2.337272727,77.74396135,0,Toy,2
SD,Jul,Accidental,23.08413462,3.138701923,54.97572816,0,Teacup,1
NY,May,Arson,11.2328,3.457028112,66.98795181,0,Teacup,1
MN,Mar,Accidental,10.15109344,3.180318091,64.57142857,0,Teacup,1
MT,Apr,Debris Burning,5.643349754,2.54009901,61.91584158,1,Teacup,1
MS,Dec,Arson,5.986666667000001,1.3527272730000002,68.00606061,0,Teacup,1
GA,Sep,Debris Burning,22.54382022,2.341573034,75.14450867,0,Teacup,1
WV,Mar,Debris Burning,7.221875,2.2359375,46.625,0,Medium,4
NE,Sep,Lightning,21.61111111,6.266111111,51.35,1,Medium,4
GA,Jun,Debris Burning,27.86734694,2.222244898,60.14251208,0,Teacup,1
GA,Jul,Debris Burning,27.92898551,2.201932367,72.51207729,0,Teacup,1
MN,Apr,Debris Burning,6.6408730160000005,3.639880952,45.31150794,0,Medium,4
MN,Apr,Debris Burning,3.5666003980000003,5.370576541,61.42147117,0,Medium,4
GA,Jul,Debris Burning,29.49520958,1.4808383230000002,59.79041916,0,Teacup,1
OK,Mar,Utilities,7.945930232999999,4.8215116280000005,52.63372093,0,Mini,3
SC,Feb,Arson,13.25396825,1.705555556,70.79074890000001,0,Teacup,1
KY,Oct,Accidental,14.1758427,2.778089888,56.16853933,0,Teacup,1
ID,Jul,Lightning,23.425,3.980952381,73.88095238,0,Medium,4
GA,May,Debris Burning,26.04485488,1.233245383,48.34036939,0,Teacup,1
OK,Mar,Arson,4.3180000000000005,2.3496,63.80160321,0,Teacup,1
MS,Oct,Debris Burning,21.38554217,2.395061728,76.38271605,0,Teacup,1
AR,Aug,Accidental,25.31534884,0.657674419,73.10204082,0,Teacup,1
MS,Mar,Arson,11.46923077,2.541025641,63.61538462,0,Mini,3
AR,Feb,Arson,15.60119048,3.107539683,74.67256637,0,Mini,3
AL,Jul,Arson,26.62644231,2.514903846,62.90384615,0,Teacup,1
GA,Jun,Debris Burning,24.34442231,1.059960159,67.875,0,Toy,2
MN,Mar,Debris Burning,5.5165562910000006,4.145916115,72.61830357,0,Teacup,1
MS,May,Arson,21.01206897,3.753448276,53.27272727,0,Mini,3
CA,Aug,Utilities,25.96410256,3.189230769,40.01025641,0,Teacup,1
OK,Aug,Utilities,29.82329317,3.351405622,70.55965293,0,Mini,3
GA,Apr,Debris Burning,22.83605769,3.201449275,72.20540541,4,Medium,4
AL,Oct,Arson,15.33043478,2.432850242,69.68446602,1,Teacup,1
MN,Apr,Accidental,4.2626262630000005,3.318787879,65.28947368,0,Teacup,1
ID,Aug,Lightning,21.55029586,4.526035503,45.27218935,0,Medium,4
FL,Aug,Lightning,26.7237785,1.340390879,82.47333333,0,Mini,3
MS,Oct,Arson,15.34345238,1.905357143,59.91666667,0,Toy,2
GA,Mar,Accidental,13.19166667,3.655357143,51.05988024,0,Teacup,1
AZ,Jul,Lightning,24.83298539,1.994780793,43.60126582,14,Mini,3
CO,Jun,Lightning,21.4906367,3.389138577,31.53461538,0,Teacup,1
UT,Jul,Utilities,19.77575758,3.886060606,26.75151515,0,Mini,3
GA,Oct,Debris Burning,22.53006012,1.276152305,76.13513514,0,Teacup,1
AK,Jul,Lightning,16.95555556,1.851111111,69.90909091,17,Medium,4
GA,Mar,Debris Burning,12.91168,2.646474359,88.14226804,0,Teacup,1
CA,Sep,Utilities,28.13035714,3.061309524,74.72023809999999,0,Teacup,1
CA,Jul,Lightning,20.44114286,3.0537142860000004,45.08,0,Teacup,1
FL,Jul,Lightning,26.4047619,1.183730159,73.34782609,0,Teacup,1
MS,Nov,Arson,13.07836735,1.053278689,76.28436019,0,Toy,2
MN,Apr,Accidental,5.084337349,3.629518072,60.3373494,0,Teacup,1
AZ,Jun,Lightning,23.44047619,4.295833333,20.18452381,0,Teacup,1
TN,Mar,Debris Burning,8.118811881000001,3.241089109,61.08415842,0,Teacup,1
WV,Mar,Debris Burning,4.785344828,2.6080188680000003,60.06403941,0,Teacup,1
NM,May,Debris Burning,21.62202381,3.8125,13.15662651,0,Toy,2
SC,Feb,Debris Burning,14.03784861,2.071115538,60.77248677,0,Toy,2
OK,Jun,Arson,24.76129032,4.528494624,60.93010753,0,Teacup,1
GA,Feb,Accidental,8.573809524,1.643253968,60.23275862,0,Toy,2
MT,Jul,Utilities,22.78846154,5.440487805,50.3872549,1,Medium,4
TX,Jun,Debris Burning,29.66145251,3.029050279,52.39106145,0,Teacup,1
NC,Apr,Utilities,15.43838384,2.385050505,58.69078947,0,Mini,3
ID,Jul,Lightning,25.53409091,2.252272727,40.88636364,0,Toy,2
SC,Mar,Accidental,11.73756098,2.283414634,52.74146341,0,Teacup,1
GA,Feb,Debris Burning,10.46153846,3.178846154,40.72115385,0,Toy,2
ID,Aug,Lightning,23.30357143,2.651785714,43.82738095,7,Toy,2
GA,Mar,Arson,4.8125,2.359677419,67.25806452,0,Teacup,1
NV,Aug,Lightning,21.37318436,3.085795455,42.27272727,1,Teacup,1
KS,Mar,Debris Burning,-2.869953052,3.518483412,68.35545024,0,Toy,2
KY,Apr,Debris Burning,13.43259557,3.525955734,55.38392857,0,Teacup,1
OK,Apr,Debris Burning,13.25414365,4.656906077,69.82941176,0,Medium,4
ND,Mar,Arson,-0.844047619,4.008928571,67.30357143,0,Mini,3
NM,Jun,Debris Burning,23.54642857,3.506547619,16.67261905,6,Teacup,1
WV,May,Debris Burning,17.11538462,5.102564103,48.46153846,0,Teacup,1
NC,Mar,Utilities,10.09126984,1.946428571,64.69517544,0,Teacup,1
NC,Mar,Utilities,5.189839572,3.267379679,60.72727273,0,Teacup,1
TX,Apr,Debris Burning,18.35387674,1.663817097,59.5251046,0,Toy,2
ID,Jun,Accidental,17.62424242,4.690909091,43.15757576,0,Toy,2
CA,Aug,Lightning,18.07085427,2.154773869,24.91959799,3,Mini,3
OK,Apr,Utilities,17.375999999999998,1.2836,71.23755656,0,Teacup,1
GA,Feb,Debris Burning,11.1547619,1.606746032,55.59278351,0,Mini,3
MS,May,Arson,20.61369048,1.5125,57.2202381,0,Toy,2
TN,Nov,Debris Burning,19.68918919,3.444594595,49.45945946,0,Teacup,1
AK,Jul,Lightning,17.06648045,1.975977654,71.13636364,1,Mini,3
NY,Apr,Utilities,8.5,3.863492063,58.3253493,1,Medium,4
AR,Feb,Debris Burning,-0.328870293,3.487866109,75.25104603,0,Teacup,1
KY,Sep,Debris Burning,23.82020202,0.572008114,71.14049587,0,Medium,4
MS,Mar,Debris Burning,12.41190476,2.813690476,49.94642857,0,Toy,2
GA,Feb,Debris Burning,12.96929825,3.081497797,72.6010929,0,Teacup,1
MS,Feb,Accidental,8.480722892000001,1.885542169,51.37951807,0,Mini,3
NM,Jul,Lightning,23.28571429,2.075,33.64285714,1,Teacup,1
CA,Sep,Accidental,21.6984456,2.640932642,21.16062176,0,Mini,3
NM,Jun,Accidental,27.15501022,3.56809816,17.81799591,1,Teacup,1
FL,Feb,Debris Burning,11.60357143,3.561309524,67.30434783,0,Toy,2
MS,Mar,Arson,8.851785714,5.007142857,69.10666667,0,Medium,4
KY,Mar,Debris Burning,7.812060302000001,2.4547738690000003,48.6281407,1,Mini,3
CO,Jun,Lightning,15.71218274,3.238974359,35.93846154,178,Large,5
NY,Apr,Debris Burning,7.452466368,2.212107623,69.07207207,0,Toy,2
WI,Apr,Debris Burning,3.671968191,3.906163022,45.741550700000005,0,Teacup,1
ID,Aug,Lightning,28.45217391,4.894782609,25.72173913,3,Medium,4
MS,Aug,Arson,28.85645161,2.988709677,63.5,0,Teacup,1
FL,Mar,Arson,17.71164659,1.67751004,77.50666667,0,Mini,3
GA,Sep,Accidental,23.81425486,0.369978402,69.60573477,0,Mini,3
CA,Aug,Lightning,27.53769841,2.590277778,44.90277778,84,Mini,3
MS,Feb,Arson,9.189285714,3.151785714,60.07738095,0,Teacup,1
OK,Nov,Arson,6.295054945,2.321546961,64.47777778,0,Medium,4
MS,Mar,Debris Burning,16.491,2.2295,67.67724868,3,Toy,2
ND,Mar,Arson,1.973947896,6.737274549,71.10153846,1,Large,5
MS,Aug,Utilities,28.52857143,2.078021978,66.97252747,0,Toy,2
WV,Oct,Arson,11.59380952,1.603743316,63.99390244,0,Toy,2
CO,Aug,Lightning,22.08333333,3.111309524,48.44642857,3,Toy,2
CA,Sep,Utilities,29.12259887,3.103954802,56.73863636,0,Mini,3
AK,Jun,Lightning,12.16276596,0.84893617,68.00540541,2,Toy,2
SD,May,Lightning,13.01428571,5.868452381,56.55357143,0,Teacup,1
AZ,Jun,Arson,23.92810811,1.248734177,38.93037975,0,Teacup,1
SD,Jun,Accidental,20.85416667,4.518055556,46.25694444,0,Toy,2
GA,Feb,Debris Burning,6.724206349,2.164087302,57.84631148,0,Teacup,1
WA,Aug,Utilities,22.51851852,0.537037037,41.59259259,1,Toy,2
GA,Oct,Debris Burning,16.21230159,1.218333333,65.72850679,0,Teacup,1
MS,Mar,Debris Burning,12.97575758,2.9212121210000004,65.44444444,0,Mini,3
SD,May,Lightning,12.57926829,2.901829268,60.45751634,0,Mini,3
OK,Oct,Arson,20.57142857,1.441071429,74.02409639,0,Mini,3
AK,Jun,Arson,8.185185185,5.846560847,71.19125683,1,Teacup,1
KY,Feb,Debris Burning,4.219323671000001,2.855072464,60.63636364,0,Teacup,1
TX,Aug,Utilities,28.42206759,1.470178926,77.72166998,0,Teacup,1
NE,Sep,Debris Burning,21.03552894,4.261876248,57.01796407,0,Teacup,1
WV,Apr,Debris Burning,12.18888889,3.02952381,60.78461538,0,Teacup,1
MT,Sep,Accidental,14.77083333,3.154166667,42.40909091,0,Toy,2
CO,Jul,Lightning,23.32808989,2.814044944,34.47191011,0,Teacup,1
GA,Jul,Debris Burning,28.7375,2.851785714,65.2202381,0,Teacup,1
TX,Jun,Debris Burning,24.87698413,2.207936508,64.62698413,0,Mini,3
GA,Dec,Debris Burning,17.39128065,3.765940054,83.57834758,0,Teacup,1
MS,Feb,Arson,8.054216867000001,2.53253012,51.3313253,0,Mini,3
MS,Nov,Arson,16.49457831,2.01626506,75.63855422,0,Mini,3
TX,Mar,Debris Burning,10.80677966,4.044067797,60.83050847,0,Teacup,1
GA,Mar,Debris Burning,13.25895197,2.712227074,70.42358079,0,Teacup,1
IL,Feb,Debris Burning,7.032183908,4.186206897,60.281609200000005,0,Teacup,1
TX,May,Utilities,19.70436508,3.467460317,73.17045455,0,Teacup,1
OK,Apr,Debris Burning,17.84464286,3.292460317,50.8531746,0,Mini,3
SC,Jul,Utilities,27.67479675,2.419105691,63.99185336,0,Toy,2
OR,Jun,Lightning,22.70178571,8.02202381,51.69047619,1,Teacup,1
AR,Jul,Arson,31.16309013,1.567811159,57.32403433,1,Teacup,1
FL,Jul,Lightning,27.44195122,2.667317073,73.45588235,0,Teacup,1
TX,Sep,Utilities,31.72955975,2.706079665,37.6687631,0,Mini,3
MS,Feb,Arson,12.33988095,4.421428571,79.09923664,0,Medium,4
ID,Jul,Lightning,24.38452381,2.49047619,33.91616766,1,Medium,4
GA,Feb,Debris Burning,8.165668663,2.431137725,64.27341772,0,Teacup,1
MS,Feb,Arson,8.817261905,2.30952381,58.73214286,0,Medium,4
AZ,May,Arson,23.83340426,1.7685106380000002,37.91702128,0,Teacup,1
WA,Jul,Lightning,23.38323353,3.734730539,37.20359281,2,Teacup,1
KY,Mar,Debris Burning,4.390833333,3.489166667,58.65254237,0,Teacup,1
MS,Jun,Arson,26.13654618,1.719076305,60.79352227,0,Teacup,1
GA,Oct,Debris Burning,17.964000000000002,1.47,55.30803571,0,Toy,2
MS,Feb,Debris Burning,12.9715736,3.637563452,66.10169492,0,Teacup,1
MS,Jan,Debris Burning,8.922754491000001,2.816766467,55.35329341,0,Mini,3
MT,Feb,Debris Burning,-0.507100592,2.83964497,49.9112426,0,Teacup,1
ME,May,Debris Burning,10.56034483,3.763793103,44.36206897,0,Teacup,1
KS,Mar,Debris Burning,12.0875,4.06,65.68205128,0,Teacup,1
ID,Jul,Utilities,29.74404762,4.928571429,23.69642857,0,Teacup,1
GA,Jul,Arson,28.19102564,1.900431034,62.21296296,0,Teacup,1
SC,Jun,Debris Burning,26.23,2.6064,72.24276169,0,Teacup,1
NM,May,Lightning,15.34920635,4.8,35.52579365,0,Teacup,1
NY,Jun,Accidental,20.75315315,2.67014218,77.04926108,0,Teacup,1
MI,Apr,Debris Burning,-0.238095238,3.24702381,64.36309524,0,Mini,3
MT,Sep,Lightning,13.82051282,6.988888889,29.77777778,19,Large,5
MS,Dec,Arson,10.11375,3.551572327,65.87341772,0,Mini,3
NY,Apr,Accidental,5.64516129,4.083870968,70.39613527,0,Teacup,1
CA,Mar,Debris Burning,16.85074627,2.309253731,51.34029851,0,Teacup,1
AR,Mar,Debris Burning,13.88866799,2.7328031810000004,56.29116466,0,Teacup,1
AR,Mar,Arson,13.56150794,4.06361829,45.618,0,Mini,3
WY,Aug,Lightning,17.15338645,3.312948207,38.17729084,3,Teacup,1
MO,Feb,Debris Burning,0.5864811129999999,2.0990059640000003,66.5058548,0,Teacup,1
TX,Jul,Debris Burning,28.92579365,1.860714286,66.57341269999999,0,Teacup,1
AR,May,Debris Burning,17.38142077,2.144808743,55.93989071,0,Teacup,1
SD,Mar,Debris Burning,8.124293785,7.129378531,56.76271186,0,Teacup,1
GA,Nov,Debris Burning,15.98795181,3.659090909,51.06818182,0,Teacup,1
MS,May,Debris Burning,19.91490683,3.673291925,57.23602484,0,Medium,4
TX,Aug,Lightning,30.46457143,2.590804598,50.04597701,8,Medium,4
TX,Sep,Lightning,24.38559671,2.568595041,63.76859504,0,Teacup,1
MS,Jan,Debris Burning,10.46964286,3.552380952,70.41830065,0,Mini,3
GA,Jun,Lightning,27.62938144,2.016062176,74.08982036,2,Medium,4
NY,Apr,Debris Burning,4.18902439,2.425609756,49.26993865,0,Mini,3
AL,Mar,Debris Burning,19.90555556,3.045,65.49152542,0,Mini,3
TX,Sep,Lightning,23.29352227,2.308502024,59.09795918,0,Mini,3
ND,Jun,Utilities,17.48913043,4.023369565,71.68208092,0,Teacup,1
MS,Feb,Arson,9.72173913,4.266666667,71.14492754,0,Teacup,1
GA,Mar,Debris Burning,11.34042553,3.375428571,61.53846154,0,Mini,3
NY,Apr,Accidental,9.556613757,2.611111111,54.57142857,0,Teacup,1
AR,Jul,Debris Burning,28.77643678,2.817816092,70.52298851,0,Teacup,1
WV,Oct,Arson,11.59380952,1.603743316,63.99390244,1,Teacup,1
KY,Apr,Accidental,8.158576052,3.562745098,68.96039604,0,Toy,2
SD,Jul,Accidental,23.22807018,4.221052632,49.0,1,Teacup,1
GA,Feb,Arson,7.329268292999999,3.413414634,54.57333333,0,Teacup,1
NV,Aug,Debris Burning,19.91666667,2.288690476,32.97619048,0,Toy,2
SC,Feb,Debris Burning,2.363020833,3.756770833,50.42708333,0,Mini,3
OK,Mar,Arson,9.429423459,4.003607214,52.99599198,0,Toy,2
TN,Sep,Debris Burning,25.70445344,2.251619433,58.74220374,0,Teacup,1
SC,Feb,Arson,11.71856287,1.686427146,61.28138528,0,Teacup,1
NM,Aug,Lightning,25.33326613,2.897177419,47.53629032,14,Teacup,1
NY,Apr,Debris Burning,6.557539683,4.450198413,65.798,0,Teacup,1
ID,Oct,Debris Burning,5.389830507999999,3.620689655,48.54385965,0,Medium,4
AR,Sep,Debris Burning,25.11,1.182681564,67.87150838,0,Teacup,1
NM,Jul,Lightning,23.3246493,3.225450902,24.65531062,0,Toy,2
AZ,Jul,Utilities,29.52393509,3.934279919,13.70588235,0,Mini,3
CA,Aug,Lightning,29.49047619,3.545833333,40.82142857,0,Teacup,1
MS,Nov,Arson,10.35928144,2.618562874,72.16766467,0,Toy,2
AZ,Mar,Arson,19.50238095,1.219047619,26.83333333,0,Teacup,1
AL,Oct,Debris Burning,7.743617021,2.104255319,69.73655914,0,Toy,2
AZ,Apr,Arson,17.42261905,3.680838323,28.16167665,0,Teacup,1
TX,Mar,Debris Burning,15.594,2.6698,53.048,0,Mini,3
OK,Mar,Debris Burning,10.81746032,4.048809524,67.58878505,0,Toy,2
ME,Apr,Debris Burning,4.851304348,2.98,66.34782609,0,Teacup,1
SD,Jul,Lightning,19.91463415,2.633536585,56.19135802,0,Teacup,1
NY,Apr,Arson,1.275,4.059821428999999,72.05945946,0,Teacup,1
CA,Oct,Utilities,9.758100559,1.602793296,58.34636872,15,XL,6
GA,Apr,Arson,19.9275,3.63625,60.75949367,0,Teacup,1
MN,May,Utilities,10.12200436,4.863398693,75.34361233,0,Teacup,1
GA,Mar,Debris Burning,22.8578125,5.1515625,60.40625,0,Teacup,1
NC,Mar,Arson,6.714028056,3.1901803610000004,53.55911824,0,Toy,2
AR,Oct,Arson,20.91129032,2.359139785,65.46236559,0,Teacup,1
CA,Sep,Accidental,13.35945946,2.298378378,84.95945946,10,Medium,4
OK,Mar,Arson,6.896969697,3.296969697,65.31756757,0,Medium,4
MS,May,Arson,22.83523316,2.41865285,69.74850299,0,Toy,2
CA,Jul,Utilities,24.14470588,3.0958333330000003,46.99404762,0,Teacup,1
ND,Aug,Arson,18.30677291,7.174103586,62.44820717,0,Teacup,1
OK,Feb,Debris Burning,-1.83499006,3.2518886680000003,70.92050209,0,Teacup,1
GA,Mar,Arson,22.42990196,3.568137255,76.39690722,0,Toy,2
OK,Mar,Debris Burning,11.06451613,2.874798387,68.44572748,0,Mini,3
OR,Jul,Accidental,19.97142857,3.372413793,65.76847291,1,Toy,2
ID,Oct,Utilities,18.87751479,2.39112426,41.91666667,0,Teacup,1
OR,Aug,Lightning,20.27916667,2.639285714,38.08928571,1,Teacup,1
GA,Nov,Debris Burning,15.01666667,3.971428571,63.14285714,0,Toy,2
WY,Aug,Lightning,23.42465753,3.376027397,44.62068966,0,Medium,4
NC,Apr,Debris Burning,19.11354582,1.353293413,49.3992016,0,Medium,4
CA,Aug,Utilities,25.56666667,3.473913043,17.45454545,0,Teacup,1
TX,May,Utilities,22.9174359,2.383076923,64.05347594,0,Toy,2
ND,Apr,Debris Burning,5.116564417,4.926993865,59.14953271,0,Teacup,1
TX,Apr,Arson,22.87179487,4.628205128,45.89473684,0,Toy,2
MT,Aug,Lightning,19.83702213,2.91167002,51.72837022,3,Teacup,1
MS,Feb,Arson,9.2125,3.832738095,51.9047619,0,Medium,4
SD,Jun,Accidental,26.10505051,4.860606061,52.78282828,0,Teacup,1
GA,Apr,Debris Burning,19.18869048,1.353571429,66.05357143,0,Teacup,1
SC,Mar,Arson,15.26358149,1.926559356,66.78010471,0,Teacup,1
MN,Apr,Debris Burning,-0.554761905,4.283333333,57.39880952,0,Teacup,1
GA,Feb,Accidental,11.07515658,0.762004175,67.84583333,0,Teacup,1
KY,Mar,Accidental,12.59722222,3.046825397,68.8902439,0,Toy,2
FL,Apr,Debris Burning,21.31592689,2.169633508,65.16551724,0,Mini,3
GA,Feb,Debris Burning,14.58730159,2.939285714,68.95493562,0,Teacup,1
MT,Aug,Lightning,26.68146067,4.124719101,33.04494382,0,XL,6
TN,Dec,Arson,4.262,1.4304,74.12807882,0,Teacup,1
GA,Feb,Debris Burning,2.1125,3.1950892860000004,73.40930233,0,Toy,2
NC,Apr,Accidental,11.96238938,3.674778761,66.45408163,0,Mini,3
WV,Mar,Debris Burning,-3.51010101,4.873737374,62.54545455,0,Toy,2
SC,Oct,Arson,22.808000000000003,1.2044,61.63537906,0,Mini,3
SC,Mar,Arson,11.84759825,2.445851528,74.69911504,0,Teacup,1
AR,Jun,Arson,28.48411765,2.224705882,60.55882353,0,Teacup,1
TN,Mar,Debris Burning,9.247252747,2.130769231,65.89473684,0,Mini,3
GA,Oct,Arson,15.51071429,1.926190476,72.86904762,0,Teacup,1
MS,Mar,Arson,20.84262948,2.19063745,75.11702128,0,Mini,3
MN,Dec,Utilities,-5.6408730160000005,2.593439364,71.46015936,0,Teacup,1
TX,Aug,Lightning,32.93303571,1.097072072,48.99324324,0,Teacup,1
MS,Feb,Arson,9.109375,2.2625,51.6,0,Toy,2
GA,Feb,Debris Burning,5.080392157,1.243137255,69.05882353,0,Toy,2
AZ,Jun,Lightning,25.37305263,1.381263158,21.29263158,1,Medium,4
MS,Feb,Debris Burning,11.62732919,2.024223602,66.62111801,0,Teacup,1
VA,May,Arson,14.96850394,3.1354330710000005,57.8968254,0,Mini,3
FL,May,Accidental,24.21117021,2.717021277,74.79255319,0,Toy,2
GA,Oct,Debris Burning,20.66455696,3.974172185,67.62416107,0,Toy,2
MN,Sep,Accidental,16.34756098,3.235849057,74.36734694,0,Teacup,1
TN,Mar,Arson,9.219047619,1.649350649,70.10429448,0,Teacup,1
AZ,Jul,Lightning,23.35465116,3.0127906980000003,26.43604651,3,Mini,3
AL,Mar,Debris Burning,14.23853659,3.110731707,57.52195122,0,Teacup,1
AZ,May,Arson,19.78364008,2.225153374,29.91002045,0,Teacup,1
OR,Sep,Lightning,23.43035714,3.300595238,79.64880952,1,Teacup,1
OK,Mar,Debris Burning,9.845238095,4.346230159,63.59243697,0,Medium,4
MT,Sep,Accidental,14.13823529,1.679411765,56.79411765,1,Teacup,1
AZ,Feb,Arson,9.356185567,5.079896907,43.43298969,0,Toy,2
NM,Oct,Lightning,9.293650794,2.929960317,43.39880952,22,Teacup,1
SD,Aug,Lightning,23.7328125,4.634920635,73.85585586,0,Teacup,1
MI,Jun,Utilities,14.26807229,5.523493976,59.86666667,0,Teacup,1
AZ,Sep,Lightning,17.31414775,7.14200958,79.89716312,2,Medium,4
NY,Apr,Debris Burning,6.2455089820000005,2.367664671,50.79393939,0,Teacup,1
NV,Jun,Accidental,27.02457143,4.8994285710000005,12.74285714,1,Teacup,1
OK,Apr,Arson,19.29761905,5.662425447,55.66998012,0,Teacup,1
WY,Aug,Lightning,21.19642857,4.013392857,42.45535714,0,Mini,3
NM,Aug,Lightning,26.18868687,2.722828283,47.68888889,0,Teacup,1
AL,Sep,Arson,25.08528302,0.851515152,78.44444444,1,Mini,3
MS,Feb,Arson,13.37058824,2.705882353,68.77058824,0,Mini,3
ID,Sep,Lightning,19.11538462,2.6,25.66666667,4,Toy,2
OK,Nov,Utilities,7.843930636,3.004624277,56.52601156,0,Mini,3
SC,Dec,Debris Burning,5.817490493999999,2.841444867,67.98098859,0,Teacup,1
WV,Apr,Arson,11.61538462,3.329059829,38.50862069,0,Teacup,1
AK,Jun,Lightning,17.65432099,2.913559322,51.6440678,34,Large,5
